text,label
What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing,3
So I've decided to go talk to Mr. Smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning,0
"Trying to think positive, and not let this situation discourage me ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨",2
It was an #amazing #start to the first #fall  day. Will it be an #Indiansummer,1
@user offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league,3
ari looks hilarious oh my g d this is too much,1
Having holiday blues! #WantToGoBackToMinehead.,1
.@RepDelBene: 'Today's proceedings and the entire process is an insult to our constituents.',0
@user coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.,0
"Idk why but this Time around its so hard that it hurts, I already miss them all so much #silly #family #friends #nervous",3
"I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down.",3
SRV's 'Voodoo Child' is approximately 76 times better than Jimi's. #guitar #music #blues,1
"@user Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful",0
@user @user @user my snap is andriaprebles ❤️,1
doing some testing with my current earth burst team,2
"@user Sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape. I moved away, disgusting, urghh",0
@user is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @user @user #revenge,1
@user first you take the room now you wanna beat me up #bully,0
"Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.",1
@user #UPLIFT If you're still discouraged it means UR Listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!,2
I'm still laughing 'Bitch took my pillow' line #glee #kurt,1
"If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo.",3
@user its reflective of the current political debate #awful,0
"i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest",0
"I like the commercial where @user on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully",1
"Everywhere I go, the air I breathe in tastes like home.' - @user #restless",3
Watch this amazing live.ly broadcast by @user #lively #musically,1
@user I'm so mad for our clients I'm furious lmao,0
Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡,0
"@user lydiaaaa, we were the only ones that were supposed to know that you make me nervous 😶",3
I swear if @user blocks me I'm going to hit her back,0
"Does this blow your mind as much as it blew mine, or did I just sexually harass someone? #WHOA #Mindblown #huh #setback #fright #madashell 😂",1
"Why bother tweeting poor men's? \nWhat good does it do?  If I'm unable to be cheery,  I go quiet.  Missed you,  btw",3
That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,0
"@user thanks for getting back to me, exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice",0
Every year I go to universal studios to horror nights as a 3rd wheel lol 😊😂,1
I wonder what would happen if I were a father. #weary,3
A persons opinion doesn't offend me at all,2
@user yeah a terror packed terror supported speech..,0
Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness,2
@user I wasn't meaning to offend you. I was saying from personal experience. Kids got placed into these classes and they take advantage,2
It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.,3
@user For #serious #intermediaries all required info about #project or #Owner will be mailed.,1
"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #breathless #bars #rap",1
"@user @user @user not to worry, he'll flip Wisconsin",2
How am I supposed to intimidate the freshman if half of them are taller than I am??,0
@user  shocking,0
Watch this amazing live.ly broadcast by @user  #musically,1
@user Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!!,0
An absolutely dire first half and I can't recall a shot on target. \n\nAgainst Accrington Stanley.,0
@user thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks #angry,0
revenge,0
#Peiyophobilia :) An advice from @user don't fear for #Devil! Sure shot✌ @user voice more energetic.Xtremly foot tapping one 👌,2
"haww I think Nawaz should have spoken about Indian funding to BLA in Balochistan, Kulbhoshan Yadhav and how India used TTP for terror!",0
"Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of .",0
No sober weekend 🙂🙂🙂,3
Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair #fuming #pretendinghesok #ruok #AFLCatsSwans,0
So blend the waters lie\nThere shrines and free-  The melancholy waters lie\nNo rays from out the dull tide-  As if the vine,2
"oh, btw - after a 6 month depression-free time I got a relapse now... superb",3
@user @user Don't be silly - she doesn't want to scare them off! 😆,1
the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap 🤗,0
I'm just always too shy,3
I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.,1
@user @user @user I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! #hilarious,1
"#Jazz - the #blues is the roots, the rest is the fruits",1
"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",0
@user for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?,0
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal,3
@user be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF,0
@user Miss Cookie sends her thanks! She's not as spry as she used to be - like me! She doesn't have the adventures the young pups do!,1
when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,3
A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. \n― Winston S. Churchill #quote,2
@user @user I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox,1
Why does #terrorism exist in the first place? #AskTrumpOneQuestion,0
Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged,0
"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy",3
I just killed a spider so big it sprayed spider guts on me like a horror movie.\n #ugh,3
@user @user Donald Trump in the White House #shudder,3
"@user yeah I'm sure it will, it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs",3
@user EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE,0
"@user sadly, at least 3 more years of this. At what point will even the low info selfie lovers who voted for them say enough is enough",3
Changing my hair again #shocking,3
oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here,1
@user @user  She never said anything about taking away guns but I would now bc of your stupid scare tactics for gun sales.Sickening,0
@user Hope they refuse :( x #depressing,3
"@user For me not so much outrage as ‘oh, using female body to sell something, AGAIN’",0
